1,0.08311091676163,9.7
2,5.111321380840535,9.7
3,7.7293152588320275,9.7
4,7.812426175593658,9.7
5,7.272205216643039,9.7
6,5.111321380840518,9.7
7,0.11899972172688639,9.7
8,-6.639839545630602,9.7
9,-6.488071784587626,9.7
10,7.322794470324039,9.7
11,8.227980759401836,9.7
12,8.061758925878571,9.7
13,8.144869842640201,9.7
14,8.51886896806756,9.7
15,8.892868093494915,9.7
16,8.51886896806756,9.7
17,8.394202592925105,9.7
18,7.97864800911693,9.7
19,8.103314384259388,9.7
20,8.726646259971647,9.7
21,7.967807454756723,9.7
22,8.005749395017467,9.7
23,8.157517156060454,9.7
24,8.650762379450137,9.7
25,8.233401036581952,9.7
26,8.043691335278211,9.7
27,7.816039693713725,9.7
28,8.30928491710344,9.7
29,8.157517156060454,9.7
30,8.233401036581952,9.7
31,8.423110737885672,9.7
32,8.498994618407183,9.7
33,8.688704319710903,9.7
34,8.461052678146423,9.7
35,8.081633275538966,9.7
36,8.1195752157997,9.7
37,8.157517156060454,9.7
38,-6.516170296950529,9.7
39,8.271342976842675,9.7
40,8.49899461840717,9.7
41,8.61282043918941,9.7
42,7.967807454756723,9.7
43,8.233401036581942,9.7
44,8.30928491710345,9.7
45,8.30928491710344,9.7
46,8.347226857364184,9.7
47,8.11957521579971,9.7
48,8.081633275538953,9.7
49,8.536936558667916,9.7
50,8.650762379450155,9.7
51,8.498994618407172,9.7
52,8.081633275538945,9.7
53,8.119575215799703,9.7
54,8.119575215799703,9.7
55,8.271342976842696,9.7
56,8.612820439189427,9.7
57,8.764588200232403,9.7
58,8.802530140493138,9.7
59,8.423110737885672,9.7
60,8.157517156060454,9.7
61,8.052314503519298,9.7
62,8.081633275538966,9.7
63,8.195459096321198,9.7
64,8.11957521579971,9.7
65,7.96306471222412,9.7
66,8.61282043918941,9.7
67,8.157517156060454,9.7
68,8.005749395017467,9.7
69,8.043691335278211,9.7
70,8.233401036581942,9.7
71,8.498994618407172,9.7
72,8.271342976842696,9.7
73,8.423110737885672,9.7
74,8.423110737885672,9.7
75,8.49899461840717,9.7
76,8.271342976842691,9.7
77,8.195459096321198,9.7
78,7.929865514495978,9.7
79,8.217591894806642,9.7
80,8.195459096321198,9.7
81,8.461052678146427,9.7
82,8.423110737885695,9.7
83,8.72664625997165,9.7
84,8.461052678146423,9.7
85,8.271342976842696,9.7
86,8.195459096321198,9.7
87,7.702213872931503,9.7
88,8.647313112153723,9.7
89,7.972981355701372,9.7
